commodity,commodity_subtype,zone,resource_id,component_id,type,variable,period,value
Electricity,new_af_capacity,elec_OR,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class3_moderate_fixed_1_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_OR,OR_offshorewind_class3_moderate_fixed_0_1,OR_offshorewind_class3_moderate_fixed_0_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_OR,OR_offshorewind_class12_moderate_floating_0_1,OR_offshorewind_class12_moderate_floating_0_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_landbasedwind_class3_moderate_1,UT_landbasedwind_class3_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_landbasedwind_class3_moderate_2,UT_landbasedwind_class3_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_landbasedwind_class3_moderate_3,UT_landbasedwind_class3_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_utilitypv_class1_moderate_1,UT_utilitypv_class1_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_utilitypv_class1_moderate_2,UT_utilitypv_class1_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_UT,UT_utilitypv_class1_moderate_3,UT_utilitypv_class1_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_landbasedwind_class3_moderate_1,WA_landbasedwind_class3_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_landbasedwind_class3_moderate_2,WA_landbasedwind_class3_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_landbasedwind_class3_moderate_3,WA_landbasedwind_class3_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_utilitypv_class1_moderate_1,WA_utilitypv_class1_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_utilitypv_class1_moderate_2,WA_utilitypv_class1_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_utilitypv_class1_moderate_3,WA_utilitypv_class1_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class3_moderate_fixed_1_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_offshorewind_class3_moderate_fixed_0_1,WA_offshorewind_class3_moderate_fixed_0_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WA,WA_offshorewind_class12_moderate_floating_0_1,WA_offshorewind_class12_moderate_floating_0_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_landbasedwind_class3_moderate_1,WY_landbasedwind_class3_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_landbasedwind_class3_moderate_2,WY_landbasedwind_class3_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_landbasedwind_class3_moderate_3,WY_landbasedwind_class3_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_utilitypv_class1_moderate_1,WY_utilitypv_class1_moderate_1_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_utilitypv_class1_moderate_2,WY_utilitypv_class1_moderate_2_edge,VRE,new_af_capacity,18,0.0
Electricity,new_af_capacity,elec_WY,WY_utilitypv_class1_moderate_3,WY_utilitypv_class1_moderate_3_edge,VRE,new_af_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_conventional_hydroelectric_1,AZ_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,AZ_conventional_hydroelectric_1,AZ_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_conventional_hydroelectric_1,CA_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,CA_conventional_hydroelectric_1,CA_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_conventional_hydroelectric_1,CO_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,CO_conventional_hydroelectric_1,CO_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_conventional_hydroelectric_1,ID_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,ID_conventional_hydroelectric_1,ID_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_conventional_hydroelectric_1,MT_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,MT_conventional_hydroelectric_1,MT_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_conventional_hydroelectric_1,NV_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,NV_conventional_hydroelectric_1,NV_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_conventional_hydroelectric_1,OR_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,OR_conventional_hydroelectric_1,OR_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_conventional_hydroelectric_1,UT_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,UT_conventional_hydroelectric_1,UT_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_conventional_hydroelectric_1,WA_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,WA_conventional_hydroelectric_1,WA_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_conventional_hydroelectric_1,WY_conventional_hydroelectric_1_discharge_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,water_node,WY_conventional_hydroelectric_1,WY_conventional_hydroelectric_1_inflow_edge,HydroRes,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_biomass_1,AZ_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_small_hydroelectric_1,AZ_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_biomass_1,CA_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_geothermal_1,CA_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_small_hydroelectric_1,CA_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_biomass_1,CO_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_small_hydroelectric_1,CO_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_biomass_1,ID_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_geothermal_1,ID_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_small_hydroelectric_1,ID_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_biomass_1,MT_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_small_hydroelectric_1,MT_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_biomass_1,NM_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_geothermal_1,NM_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_small_hydroelectric_1,NM_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_biomass_1,NV_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_geothermal_1,NV_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_small_hydroelectric_1,NV_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_biomass_1,OR_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_geothermal_1,OR_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_small_hydroelectric_1,OR_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_biomass_1,UT_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_geothermal_1,UT_geothermal_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_small_hydroelectric_1,UT_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_biomass_1,WA_biomass_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_small_hydroelectric_1,WA_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_small_hydroelectric_1,WY_small_hydroelectric_1_elec_edge,MustRun,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_batteries_1,AZ_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_hydroelectric_pumped_storage_1,AZ_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_batteries_1,CA_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_hydroelectric_pumped_storage_1,CA_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_batteries_1,CO_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_hydroelectric_pumped_storage_1,CO_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_batteries_1,ID_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_batteries_1,NM_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_batteries_1,NV_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_batteries_1,OR_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_batteries_1,UT_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_batteries_1,WA_batteries_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_hydroelectric_pumped_storage_1,WA_hydroelectric_pumped_storage_1_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_utilityscale_battery_storage_lithium_ion_moderate_0,AZ_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_pumped_storage_hydropower_natlclass1_moderate_0,AZ_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_utilityscale_battery_storage_lithium_ion_moderate_0,CA_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_pumped_storage_hydropower_natlclass1_moderate_0,CA_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_utilityscale_battery_storage_lithium_ion_moderate_0,CO_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_pumped_storage_hydropower_natlclass1_moderate_0,CO_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_utilityscale_battery_storage_lithium_ion_moderate_0,ID_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_pumped_storage_hydropower_natlclass1_moderate_0,ID_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_utilityscale_battery_storage_lithium_ion_moderate_0,MT_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_pumped_storage_hydropower_natlclass1_moderate_0,MT_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_utilityscale_battery_storage_lithium_ion_moderate_0,NM_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_pumped_storage_hydropower_natlclass1_moderate_0,NM_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_utilityscale_battery_storage_lithium_ion_moderate_0,NV_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_pumped_storage_hydropower_natlclass1_moderate_0,NV_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_utilityscale_battery_storage_lithium_ion_moderate_0,OR_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_pumped_storage_hydropower_natlclass1_moderate_0,OR_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_utilityscale_battery_storage_lithium_ion_moderate_0,UT_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_pumped_storage_hydropower_natlclass1_moderate_0,UT_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_utilityscale_battery_storage_lithium_ion_moderate_0,WA_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_pumped_storage_hydropower_natlclass1_moderate_0,WA_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_utilityscale_battery_storage_lithium_ion_moderate_0,WY_utilityscale_battery_storage_lithium_ion_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_pumped_storage_hydropower_natlclass1_moderate_0,WY_pumped_storage_hydropower_natlclass1_moderate_0_discharge_edge,Battery,new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_conventional_steam_coal_1,AZ_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_natural_gas_steam_turbine_1,AZ_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_nuclear_1,AZ_nuclear_1_elec_edge,ThermalPower{Uranium},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_other_peaker_1,AZ_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_natural_gas_fired_combined_cycle_1,CA_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_natural_gas_fired_combustion_turbine_1,CA_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_natural_gas_steam_turbine_1,CA_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_nuclear_1,CA_nuclear_1_elec_edge,ThermalPower{Uranium},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_other_peaker_1,CA_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_conventional_steam_coal_1,CO_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_natural_gas_fired_combined_cycle_1,CO_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_natural_gas_fired_combustion_turbine_1,CO_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_natural_gas_steam_turbine_1,CO_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CO,CO_other_peaker_1,CO_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_natural_gas_fired_combined_cycle_1,ID_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_natural_gas_fired_combustion_turbine_1,ID_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_natural_gas_steam_turbine_1,ID_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_ID,ID_other_peaker_1,ID_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_conventional_steam_coal_1,MT_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_natural_gas_fired_combustion_turbine_1,MT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_MT,MT_other_peaker_1,MT_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_conventional_steam_coal_1,NM_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_natural_gas_steam_turbine_1,NM_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NM,NM_other_peaker_1,NM_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_conventional_steam_coal_1,NV_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_natural_gas_fired_combined_cycle_1,NV_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_natural_gas_fired_combustion_turbine_1,NV_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_natural_gas_steam_turbine_1,NV_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_NV,NV_other_peaker_1,NV_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_natural_gas_fired_combined_cycle_1,OR_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_natural_gas_fired_combustion_turbine_1,OR_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_OR,OR_other_peaker_1,OR_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_conventional_steam_coal_1,UT_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_natural_gas_fired_combined_cycle_1,UT_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_natural_gas_fired_combustion_turbine_1,UT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_natural_gas_steam_turbine_1,UT_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_UT,UT_other_peaker_1,UT_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_conventional_steam_coal_1,WA_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_natural_gas_fired_combined_cycle_1,WA_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_natural_gas_fired_combustion_turbine_1,WA_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_natural_gas_steam_turbine_1,WA_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_nuclear_1,WA_nuclear_1_elec_edge,ThermalPower{Uranium},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WA,WA_other_peaker_1,WA_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_conventional_steam_coal_1,WY_conventional_steam_coal_1_elec_edge,ThermalPower{Coal},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_natural_gas_fired_combined_cycle_1,WY_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_natural_gas_fired_combustion_turbine_1,WY_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_natural_gas_steam_turbine_1,WY_natural_gas_steam_turbine_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_WY,WY_other_peaker_1,WY_other_peaker_1_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_AZ,AZ_nuclear_nuclear__large_moderate_0,AZ_nuclear_nuclear__large_moderate_0_elec_edge,ThermalPower{Uranium},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_naturalgas_2on1_combined_cycle_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0,CA_naturalgas_2on1_combined_cycle_fframe_95_ccs_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
Electricity,new_cc_capacity,elec_CA,CA_naturalgas_combustion_turbine_fframe_moderate_0,CA_naturalgas_combustion_turbine_fframe_moderate_0_elec_edge,ThermalPower{NaturalGas},new_cc_capacity,18,0.0
